,project_id,pool_id,title,description,pool_startedAt,hasInstructions,mayContainAdultContent,requesterID,requesterTrusted,lang,grade,averageAcceptanceTimeSec,moneyAvgHourly,moneyMed,moneyTop10,moneyMax3,reward
563,121728,36601584,🤖 3D segmentation for newbies 🧑‍🎓,"This is a project to select the best performers for the main project.
If the price is $0, then we pay a $2 bonus for the task after manual verification.",2022-12-04T11:11:53.000Z,1,0,01343209e7a50eaefd035bbe155a6a62,0,,,,0.0,1.25,1.5,1.25,0.0
564,121728,36703863,🤖 3D segmentation for newbies 🧑‍🎓,"This is a project to select the best performers for the main project.
The price is $2, and we pay a $2 bonus for the task after manual verification.",2022-12-08T07:53:08.000Z,1,0,01343209e7a50eaefd035bbe155a6a62,0,,3.15,,0.439775,4.75,15.75,15.5,2.0
565,121733,36634855,Extract offer details 2,we will give you a snapshot and you need to extract all important info,2022-12-01T10:07:47.000Z,1,0,b9e777ac936fd8bf33c538fc5c4f5c05,0,,,4025.0,0.446281,,,,0.0
566,121736,36603525,What is this website about?,"Follow the link https://www.bitrix24.com/external/notification/templates/limit_free_rest_hold_no_demo/ and answer the questions. 
",2022-11-28T17:55:42.000Z,1,0,191cee8b4a65364f9406ca2c61c5b4cc,0,,,,,,,,0.0
567,121742,36603952,What is this website about? ,"Follow the link https://www.bitrix24.com/external/notification/templates/limit_crm_commercial_offers and answer the questions. 
",2022-11-28T21:47:29.000Z,1,0,191cee8b4a65364f9406ca2c61c5b4cc,0,,,,,,,,0.0
568,121743,36603984,What is this website about? ,"Follow the link https://www.bitrix24.com/external/notification/templates/limit_sites_free and answer the questions. 
",2022-11-28T21:45:15.000Z,1,0,191cee8b4a65364f9406ca2c61c5b4cc,0,,,,,,,,0.0
569,121744,36603993,What is this website about? ,"Follow the link https://www.bitrix24.com/external/notification/templates/limit_office_records_management and answer the questions. 
",2022-11-28T21:43:00.000Z,1,0,191cee8b4a65364f9406ca2c61c5b4cc,0,,,,,,,,0.0
570,121745,36604022,What is this website about? ,"Follow the link https://www.bitrix24.com/external/notification/templates/limit_office_worktime and answer the questions. 
",2022-11-28T21:36:00.000Z,1,0,191cee8b4a65364f9406ca2c61c5b4cc,0,,,,,,,,0.0
571,121746,36604054,What is this website about?,"Follow the link https://www.bitrix24.com/external/notification/templates/limit_tasks_robots and answer the questions. 
",2022-11-28T21:27:01.000Z,1,0,191cee8b4a65364f9406ca2c61c5b4cc,0,,,,,,,,0.0
572,121765,36607203,Найти маленькие квадратики (чекбоксы) на изображении ,"На листке бумаги напечатано несколько маленьких квадратиков (чекбоксов), часть из них отмечена ручкой или карандашом. Нужно выделить все квадратики с отметками красным цветом, а пустые квадратики — зелёным.",2022-11-28T22:49:42.000Z,1,1,c75538951aed46eec1d86cc2e92140bf,0,,,,,,,,0.0
573,121766,36607070,Отбор для создания контента,"Это задание, которое позволит отобрать ограниченное количество толокеров, которым в будущем будут выдаваться более дорогие задания для создания и оценки контента для казуальных игр. Будьте внимательны, в случае неудачи такие задания вам показываться больше не будут.",2022-11-28T22:49:58.000Z,1,1,35544888f768b35f7f4d8eb69ea5844c,0,,,,,,,,0.0
574,121767,36622043,Оригинальные или неоригинальный LEGO товары?,"Прочтите описание LEGO товара на разных языках и выберите к какой категории он относится, например неоригинальный товар, совместимый или оригинальный товар.",2022-11-30T21:52:56.000Z,1,0,0d0f8804cdf7478881b3d99973a3cae2,0,,4.48,,0.0,0.0,0.02,0.1,0.0
575,121886,36690544,Select chat response,Select most suitable chat response based on chat history,2022-12-04T12:06:45.000Z,1,1,f97fbea70d2142c64d1837b0df51c16d,0,,,,0.476821,,,,0.0
576,121914,36618905,Is the given information match the screenshot 2,we will give you a screenshot and some information and you need to confirm if the information matches the given screenshot or not,2022-11-30T13:22:54.000Z,1,0,b9e777ac936fd8bf33c538fc5c4f5c05,0,,,,,,,,0.0
577,121914,36643049,Is the given information match the screenshot 2,we will give you a screenshot and some information and you need to confirm if the information matches the given screenshot or not,2022-12-01T05:35:51.000Z,1,1,b9e777ac936fd8bf33c538fc5c4f5c05,0,,4.78,59.0,0.679245,,,,0.0
578,121914,36645289,Is the given information match the screenshot 2,we will give you a screenshot and some information and you need to confirm if the information matches the given screenshot or not,2022-12-01T08:31:44.000Z,1,1,b9e777ac936fd8bf33c538fc5c4f5c05,0,,4.76,65.0,0.774194,,,,0.0
579,121914,36650250,Is the given information match the screenshot 2,we will give you a screenshot and some information and you need to confirm if the information matches the given screenshot or not,2022-12-01T14:40:03.000Z,1,1,b9e777ac936fd8bf33c538fc5c4f5c05,0,,4.76,56.0,0.654546,,,,0.0
580,121914,36650450,Is the given information match the screenshot 2,we will give you a screenshot and some information and you need to confirm if the information matches the given screenshot or not,2022-12-01T14:56:07.000Z,1,1,b9e777ac936fd8bf33c538fc5c4f5c05,0,,4.76,62.0,0.631579,,,,0.0
581,121937,36623054,Install the Google Chrome Web Plugin ,Install the Google Chrome Web Plugin ,2022-11-29T23:20:00.000Z,1,1,44ae2d0f544ce1454654825c20f836b0,0,,,,,,,,0.0
582,121959,36625899,Product photo search,Find and upload product photos,2022-11-30T03:29:24.000Z,1,1,d510c328b96f001d5713af959d6690a1,0,,,,,,,,0.0
583,122056,36692651,Does document contains brand mention? [English] ,Read document snippet and check if it contains the mention of brand from query. Use document link if you are not sure.,2022-12-07T22:44:22.000Z,1,1,823a7853c4586ff432d3d4f9f08b1af7,0,,4.82,,0.444444,,,,0.0
584,122089,36649323,Is the text in the picture important for translation?,"Evaluate whether the correct translation of the selected text is important to you.
To complete tasks faster, be sure to read the instructions!",2022-12-02T09:58:19.000Z,1,0,b4e4d09c6bbee0fb99813d53d082e4b0,1,,4.73,,0.935065,,,,0.0
585,122090,36769818,Perbandingan dua video dalam sebuah kueri. Indonesian.,,2022-12-09T14:12:26.000Z,1,1,23ad6b227982632f1bcaaf52a39fa87b,1,,4.87,,8.18182,,,,0.0
586,122097,36663472,¿Es el texto de la imagen importante para la traducción?,"Evalúe si la traducción correcta del texto seleccionado es importante para usted.
Para completar las tareas más rápido, asegúrese de leer las instrucciones.",2022-12-02T12:52:11.000Z,1,0,b4e4d09c6bbee0fb99813d53d082e4b0,1,,4.67,,1.01408,,,,0.0
587,122217,36645523,Mining business contacts,Find the phone number and email address of the company.,2022-12-01T08:46:58.000Z,1,0,c2b4fc5f0fb6a324f8b048ac41abc928,0,,,,,,,,0.0
588,122226,36646400,Mining business contacts,Find the phone number and email address of the company.,2022-12-01T09:50:02.000Z,1,0,c2b4fc5f0fb6a324f8b048ac41abc928,0,,,,,,,,0.0
589,122228,36646724,Named Entity Recognition (NER),Select one or more words in a text and tag them,2022-12-01T10:17:01.000Z,1,1,11ff49dd637306f7356138174a4fddcd,0,,,,,,,,0.0
590,122253,36650229,Link Search Filters,"Decide, if two search filters are identical.",2022-12-02T17:42:37.000Z,1,1,d95afdfb999a6136be1e935fe8e62b2a,0,,4.68,,10.8,,,,0.0
591,122349,36709576,Оцените состояние электроники по тексту,Ответьте на два вопроса - какое внутреннее и какое внешнее состояние у товара по его описанию,2022-12-06T15:24:24.000Z,1,0,ec11e5a6120dd03bd8c7338cbd6da316,0,,4.76,,0.0,0.0,0.02,0.12,0.0
592,122360,36705160,Is this an Aspect?,"Given a Product Review, identify whether a given phrase is an aspect of the product.",2022-12-08T15:21:20.000Z,1,1,7c13b57ffa8e4a3b719adfe89d811a03,0,,4.63,,0.0,0.01,0.04,0.59,0.0
593,122360,36707218,Is this an Aspect?,"Given a Product Review, identify whether a given phrase is an aspect of the product.",2022-12-08T15:21:03.000Z,1,1,7c13b57ffa8e4a3b719adfe89d811a03,0,,4.63,,0.0,0.01,0.04,0.59,0.0
594,122360,36755139,Is this an Aspect?,"Given a Product Review, identify whether a given phrase is an aspect of the product.",2022-12-08T15:20:35.000Z,1,1,7c13b57ffa8e4a3b719adfe89d811a03,0,,4.63,,0.0,0.0,0.03,0.67,0.0
595,122633,36691361, Search Intent Classification,"Classify search queries into informational, navigational and transactional.",2022-12-04T15:13:24.000Z,1,1,690bac8923667318bdce4aa7007ae9b0,0,,,,0.9,,,,0.0
596,122633,36692660, Search Intent Classification,"Classify search queries into informational, navigational and transactional.",2022-12-04T15:10:44.000Z,1,1,690bac8923667318bdce4aa7007ae9b0,0,,,,0.9,,,,0.0
597,122633,36695830, Search Intent Classification,"Classify search queries into informational, navigational and transactional.",2022-12-05T09:18:17.000Z,1,1,690bac8923667318bdce4aa7007ae9b0,0,,4.85,,0.699029,0.02,0.1,1.03,0.0
598,122637,36693699,Confirm if the screenshot is coupon,we will give you a snapshot and you need confirm if it contains coupons/offers or no,2022-12-04T16:52:58.000Z,1,0,b9e777ac936fd8bf33c538fc5c4f5c05,0,,,,0.0,,,,0.0
599,122838,36707385,App reviews classification,Evaluate a mobile app review: corresponds to a class or not,2022-12-05T13:57:30.000Z,1,1,9824d7535a291907375b1fc9d6fe7a07,0,,,,0.862276,,,,0.0
600,122838,36745530,App reviews classification,Evaluate a mobile app review: corresponds to a class or not,2022-12-08T00:55:31.000Z,1,0,9824d7535a291907375b1fc9d6fe7a07,0,,4.6,,0.676056,0.0,0.08,,0.0
601,122888,36744574,Survey Collaboration Preferences,"Answer the questions in the survey, about your collaboration preferences. (<5 mins)",2022-12-07T21:04:36.000Z,1,1,e2299f60b380d0735e2763720e5e3c67,0,,,,2.98013,0.25,0.25,,0.0
602,122903,36753294,Create Registry,Simple Registry Creation work!!!!,2022-12-09T11:27:17.000Z,1,1,e37a9454eb2d4e64805198da96b68dc6,0,,,1120.0,,0.0,0.05,0.03,0.0
603,123000,36720873,Accessories recommendations,Determine whether an item in the second position can be recommended with the product in the first position.,2022-12-06T10:49:36.000Z,1,0,76456f1410360ebedf824a17837ae9b8,0,,,,,,,,0.0
604,123007,36725431,Соответствует ли реплика Алисы ее персонажу?,"Нужно прочитать диалог пользователя с голосовым помощником (Алисой) и ответить, соответствует ли Алиса своему персонажу в конкретной реплике",2022-12-07T09:40:56.000Z,1,0,d8b31d3d01b4315db0172ab7ca0cf0db,1,,4.86,,1.07463,0.02,0.44,6.25,0.0
605,123015,36723398,Выделите поисковый запрос к Алисе,Выделите текст в соответствии с инструкцией,2022-12-06T14:02:54.000Z,1,0,d8b31d3d01b4315db0172ab7ca0cf0db,1,,,,0.8,0.0,0.04,7.63,0.0
606,123016,36736088,Est-ce que l'utilisateur souhaite acheter quelque chose ?,,2022-12-08T13:28:37.000Z,1,0,56234ae50f38fe52ea19d25085e18895,1,,4.57,,0.595041,,,,0.0
607,123018,36736092,Möchte der Nutzer etwas kaufen?,,2022-12-08T13:50:01.000Z,1,0,56234ae50f38fe52ea19d25085e18895,1,,4.6,,0.537313,,,,0.0
608,123052,36725124,Выделите в товарном запросе слоты,Выделите текст в соответствии с инструкцией,2022-12-06T15:54:50.000Z,1,0,d8b31d3d01b4315db0172ab7ca0cf0db,1,,,,0.580645,0.0,0.62,4.09,0.0
609,123072,36729845,Take 10 photos of your face,"You'll need to use both phone and webcam for different photos with different clothing and background.

If you complete the task correctly, you can send a link to it to your friends and get $1 for each task completed by them. The number of people you can bring is unlimited, as are your earnings. You can earn an additional $10 or you can earn $1000.",2022-12-09T14:49:02.000Z,1,0,f8b3c2e55fcbe54b3666a2bdfc85fa4a,0,EN,,106046.0,,,,,0.0
610,123072,36729893,Take 10 photos of your face,"You'll need to use both phone and webcam for different photos with different clothing and background.

If you complete the task correctly, you can send a link to it to your friends and get $1 for each task completed by them. The number of people you can bring is unlimited, as are your earnings. You can earn an additional $10 or you can earn $1000.",2022-12-07T13:36:37.000Z,1,0,f8b3c2e55fcbe54b3666a2bdfc85fa4a,0,EN,,106046.0,,,,,0.0
611,123072,36729896,Take 10 photos of your face,"You'll need to use both phone and webcam for different photos with different clothing and background.

If you complete the task correctly, you can send a link to it to your friends and get $1 for each task completed by them. The number of people you can bring is unlimited, as are your earnings. You can earn an additional $10 or you can earn $1000.",2022-12-07T13:36:45.000Z,1,0,f8b3c2e55fcbe54b3666a2bdfc85fa4a,0,EN,,91825.0,,,,,0.0
612,123072,36729901,Take 10 photos of your face,"You'll need to use both phone and webcam for different photos with different clothing and background.

If you complete the task correctly, you can send a link to it to your friends and get $1 for each task completed by them. The number of people you can bring is unlimited, as are your earnings. You can earn an additional $10 or you can earn $1000.",2022-12-09T14:53:35.000Z,1,0,f8b3c2e55fcbe54b3666a2bdfc85fa4a,0,EN,,106046.0,,,,,0.0
613,123072,36729903,Take 10 photos of your face,"You'll need to use both phone and webcam for different photos with different clothing and background.

If you complete the task correctly, you can send a link to it to your friends and get $1 for each task completed by them. The number of people you can bring is unlimited, as are your earnings. You can earn an additional $10 or you can earn $1000.",2022-12-09T05:49:35.000Z,1,0,f8b3c2e55fcbe54b3666a2bdfc85fa4a,0,EN,,,,,,,0.0
614,123193,36744255,Scenario Request Texts,"Write a request text for a given scenario.

Read instructions carefully. Otherwise, your task might be rejected.",2022-12-07T20:32:47.000Z,1,1,13be3ae85f36bb0e753d863dce4c747a,0,,,2735.0,,,,,0.0
